toxin_id,toxin_type,antibody_id,binding_affinity_nM,neutralization_percentage,binding_type,binding_site,species
P0CG03.1,Snake Venom Serine Protease,4V1D_D,3.14,72.4,Conformational,Multiple CDRs,Bothrops alternatus
P0CG03.1,Snake Venom Serine Protease,4V1D_B,24.68,0.0,Conformational,CDR-H3,Bothrops alternatus
P0CG03.1,Snake Venom Serine Protease,4V1D_A,42.67,0.0,Mixed,CDR-H3,Bothrops alternatus
P0CG03.1,Snake Venom Serine Protease,1CDR_A,9.86,59.8,Mixed,CDR-H3,Bothrops alternatus
KAG8124481.1,Cysteine-Rich Secretory Protein,9MIA_N,10.87,32.4,Conformational,CDR-H3,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,9MI0_R,1.09,92.7,Mixed,CDR-H3,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,8U9Y_E,2.04,88.7,Conformational,CDR-H3,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,9CLP_L,3.88,83.8,Conformational,Multiple CDRs,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,9CLP_H,30.68,0.0,Conformational,CDR-H3,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,9CLP_C,9.52,80.8,Conformational,Multiple CDRs,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,NP_000602.1,5.72,81.6,Linear,Multiple CDRs,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,P13987.1,11.02,46.1,Linear,Multiple CDRs,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,Q9HCN6.4,10.54,54.0,Mixed,CDR-H3,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,P00740.2,0.72,91.2,Mixed,Multiple CDRs,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,1CDQ_A,29.97,0.0,Mixed,CDR-H3,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,6ION_A,28.36,0.0,Conformational,Multiple CDRs,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,6IOM_B,3.67,70.8,Mixed,CDR-H3,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,6IOM_A,12.29,61.6,Mixed,CDR-H3,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,1CDS_A,13.52,35.7,Linear,CDR-H3,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,8SXP_H,2.4,87.4,Linear,CDR-H3,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,8SXP_L,9.5,54.1,Conformational,Multiple CDRs,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,4V1D_E,8.84,61.7,Linear,Multiple CDRs,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,4V1D_D,7.05,53.7,Linear,Multiple CDRs,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,4V1D_B,29.17,0.0,Mixed,Multiple CDRs,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,4V1D_A,5.48,66.5,Linear,Multiple CDRs,Naja naja
KAG8124481.1,Cysteine-Rich Secretory Protein,1CDR_A,12.56,27.0,Mixed,Multiple CDRs,Naja naja
P82942.1,Snake Venom Metalloproteinase,9MIB_K,14.2,16.6,Mixed,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,9MIB_L,2.57,98.8,Linear,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,9MIB_H,8.62,41.1,Mixed,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,9MIA_H,5.14,76.7,Mixed,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,9CU6_F,2.73,85.8,Mixed,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,9CLP_L,22.06,0.0,Mixed,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,9CLP_H,3.41,69.0,Linear,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,9CLP_C,2.03,99.5,Mixed,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,NP_000602.1,3.5,83.7,Linear,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,NP_001265042.1,26.38,0.0,Mixed,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,P13987.1,2.5,83.7,Mixed,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,NP_001424713.1,6.45,76.9,Linear,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,Q9HCN6.4,3.02,67.7,Linear,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,P00740.2,20.37,0.0,Mixed,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,1CDQ_A,24.06,0.0,Conformational,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,6ION_A,15.65,25.5,Conformational,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,6IOM_B,5.12,67.9,Mixed,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,6IOM_A,23.02,0.0,Mixed,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,1CDS_A,6.89,73.6,Mixed,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,NP_001265043.1,1.76,94.1,Conformational,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,NP_001455.3,19.51,1.8,Conformational,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,8SXP_H,29.0,0.0,Conformational,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,8SXP_L,10.01,41.8,Linear,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,4V1D_E,5.81,60.1,Conformational,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,4V1D_D,27.13,0.0,Linear,Multiple CDRs,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,4V1D_B,0.21,91.1,Mixed,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,4V1D_A,2.73,88.5,Linear,CDR-H3,Naja kaouthia
P82942.1,Snake Venom Metalloproteinase,1CDR_A,6.78,75.9,Conformational,Multiple CDRs,Naja kaouthia
Q9I8X1.2,Snake Venom Serine Protease,9CU6_G,3.42,77.8,Conformational,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,9CU6_F,11.46,44.1,Linear,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,8U9Y_F,2.94,83.3,Mixed,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,8TO9_C,5.0,68.9,Mixed,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,9CLP_L,24.38,0.0,Mixed,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,9CLP_H,10.34,54.7,Mixed,Multiple CDRs,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,9CLP_C,13.18,16.9,Conformational,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,NP_000602.1,14.21,9.0,Linear,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,P13987.1,15.5,37.8,Linear,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,Q9HCN6.4,31.23,0.0,Mixed,Multiple CDRs,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,P00740.2,12.38,61.3,Linear,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,1CDQ_A,22.74,0.0,Linear,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,6ION_A,1.83,91.6,Conformational,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,6IOM_B,6.55,68.5,Mixed,Multiple CDRs,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,6IOM_A,1.24,100.0,Mixed,Multiple CDRs,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,1CDS_A,8.19,64.1,Linear,Multiple CDRs,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,8SXP_H,7.34,76.4,Conformational,Multiple CDRs,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,8SXP_L,2.87,95.4,Conformational,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,4V1D_E,4.54,80.5,Conformational,Multiple CDRs,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,4V1D_D,1.26,83.9,Conformational,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,4V1D_B,12.02,32.3,Linear,Multiple CDRs,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,4V1D_A,5.22,65.6,Conformational,CDR-H3,Deinagkistrodon acutus
Q9I8X1.2,Snake Venom Serine Protease,1CDR_A,16.46,20.2,Linear,Multiple CDRs,Deinagkistrodon acutus
XP_070588618.1,Cysteine-Rich Secretory Protein,9MII_L,3.35,94.9,Conformational,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,9MIA_L,10.59,54.2,Linear,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,9MIA_H,13.4,27.3,Linear,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,9MI0_H,12.74,34.5,Conformational,CDR-H3,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,9CLP_L,2.29,85.4,Conformational,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,9CLP_H,2.13,88.1,Conformational,CDR-H3,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,9CLP_C,0.89,94.4,Mixed,CDR-H3,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,NP_000602.1,14.43,28.4,Mixed,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,P13987.1,49.65,0.0,Linear,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,Q9HCN6.4,5.21,73.1,Conformational,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,P00740.2,4.08,89.7,Conformational,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,1CDQ_A,9.71,50.8,Linear,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,6ION_A,7.37,58.1,Conformational,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,6IOM_B,1.84,81.0,Mixed,CDR-H3,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,6IOM_A,7.37,73.5,Conformational,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,1CDS_A,3.97,74.7,Linear,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,8SXP_H,3.12,85.9,Mixed,CDR-H3,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,8SXP_L,3.76,75.8,Mixed,CDR-H3,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,4V1D_E,2.54,91.0,Mixed,CDR-H3,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,4V1D_D,15.54,27.2,Conformational,CDR-H3,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,4V1D_B,6.97,70.7,Conformational,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,4V1D_A,3.23,94.9,Mixed,Multiple CDRs,Erythrolamprus reginae
XP_070588618.1,Cysteine-Rich Secretory Protein,1CDR_A,13.65,22.9,Linear,CDR-H3,Erythrolamprus reginae
Q5MCS0.1,Snake Venom Serine Protease,9MIB_R,6.62,73.8,Mixed,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,9MIA_N,6.23,68.0,Linear,CDR-H3,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,9MI0_L,19.57,16.0,Conformational,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,9CU5_K,4.95,75.7,Linear,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,8U9Y_E,23.63,0.0,Linear,CDR-H3,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,9CLP_L,13.3,33.1,Mixed,CDR-H3,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,9CLP_H,6.01,59.5,Mixed,CDR-H3,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,9CLP_C,5.24,72.4,Conformational,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,NP_000602.1,11.64,43.8,Mixed,CDR-H3,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,P13987.1,3.76,57.3,Conformational,CDR-H3,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,Q9HCN6.4,21.12,0.0,Linear,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,P00740.2,12.56,39.6,Mixed,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,1CDQ_A,10.54,58.2,Linear,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,6ION_A,6.02,63.8,Conformational,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,6IOM_B,2.7,100.0,Linear,CDR-H3,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,6IOM_A,7.58,66.2,Linear,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,1CDS_A,25.82,0.0,Mixed,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,8SXP_H,2.41,70.1,Mixed,CDR-H3,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,8SXP_L,3.16,77.7,Linear,CDR-H3,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,4V1D_E,0.59,93.2,Mixed,CDR-H3,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,4V1D_D,7.91,68.6,Linear,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,4V1D_B,4.77,60.4,Linear,Multiple CDRs,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,4V1D_A,30.27,0.0,Linear,CDR-H3,Hydrophis hardwickii
Q5MCS0.1,Snake Venom Serine Protease,1CDR_A,26.37,0.0,Linear,CDR-H3,Hydrophis hardwickii
CAP74089.1,Cysteine-Rich Secretory Protein,9MIB_K,2.03,99.2,Mixed,CDR-H3,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,9CU6_J,9.49,54.2,Mixed,CDR-H3,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,9CU6_F,19.46,0.0,Mixed,CDR-H3,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,9B7V_L,7.02,69.9,Linear,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,9B7R_L,7.43,52.4,Conformational,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,9CLP_L,3.11,90.0,Mixed,CDR-H3,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,9CLP_H,24.47,0.0,Linear,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,9CLP_C,4.98,80.9,Conformational,CDR-H3,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,NP_000602.1,13.44,25.5,Mixed,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,P13987.1,2.23,92.1,Mixed,CDR-H3,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,Q9HCN6.4,31.28,0.0,Linear,CDR-H3,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,P00740.2,2.38,79.2,Mixed,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,1CDQ_A,6.46,77.7,Linear,CDR-H3,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,6ION_A,0.74,86.6,Conformational,CDR-H3,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,6IOM_B,7.88,62.4,Linear,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,6IOM_A,9.81,50.4,Conformational,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,1CDS_A,5.61,50.3,Mixed,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,8SXP_H,1.55,100.0,Linear,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,8SXP_L,16.05,16.9,Mixed,CDR-H3,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,4V1D_E,3.89,67.1,Mixed,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,4V1D_D,10.01,44.4,Conformational,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,4V1D_B,3.32,99.7,Mixed,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,4V1D_A,8.7,53.5,Linear,Multiple CDRs,Vipera berus
CAP74089.1,Cysteine-Rich Secretory Protein,1CDR_A,15.46,24.7,Linear,Multiple CDRs,Vipera berus
XCA51265.1,Phospholipase A2,9MIA_H,2.37,93.9,Conformational,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,9MI0_H,3.86,84.6,Linear,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,9CU5_J,10.36,52.3,Linear,CDR-H3,Bitis arietans
XCA51265.1,Phospholipase A2,8U9Y_N,74.63,0.0,Conformational,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,8U9Y_E,17.57,17.6,Conformational,CDR-H3,Bitis arietans
XCA51265.1,Phospholipase A2,9CLP_L,6.44,60.4,Mixed,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,9CLP_H,19.14,7.5,Linear,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,9CLP_C,3.59,87.1,Conformational,CDR-H3,Bitis arietans
XCA51265.1,Phospholipase A2,NP_000602.1,10.47,72.3,Linear,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,P13987.1,27.96,0.0,Linear,CDR-H3,Bitis arietans
XCA51265.1,Phospholipase A2,Q9HCN6.4,3.87,72.7,Conformational,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,P00740.2,10.44,50.9,Linear,CDR-H3,Bitis arietans
XCA51265.1,Phospholipase A2,1CDQ_A,39.49,0.0,Mixed,CDR-H3,Bitis arietans
XCA51265.1,Phospholipase A2,6ION_A,9.03,75.7,Mixed,CDR-H3,Bitis arietans
XCA51265.1,Phospholipase A2,6IOM_B,2.77,92.5,Mixed,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,6IOM_A,25.73,0.0,Mixed,CDR-H3,Bitis arietans
XCA51265.1,Phospholipase A2,1CDS_A,34.22,0.0,Mixed,CDR-H3,Bitis arietans
XCA51265.1,Phospholipase A2,8SXP_H,7.55,40.6,Mixed,CDR-H3,Bitis arietans
XCA51265.1,Phospholipase A2,8SXP_L,20.22,0.0,Linear,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,4V1D_E,5.08,87.1,Linear,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,4V1D_D,6.72,57.9,Linear,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,4V1D_B,20.61,5.6,Conformational,Multiple CDRs,Bitis arietans
XCA51265.1,Phospholipase A2,4V1D_A,9.07,50.7,Linear,CDR-H3,Bitis arietans
XCA51265.1,Phospholipase A2,1CDR_A,8.94,57.6,Conformational,Multiple CDRs,Bitis arietans
B0ZT25.1,Snake Venom Serine Protease,9MIB_K,5.11,85.9,Conformational,Multiple CDRs,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,9MIB_H,2.43,98.1,Conformational,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,9MIA_R,4.52,84.6,Conformational,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,9MI0_K,14.93,30.1,Conformational,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,9CU6_J,4.44,73.5,Linear,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,9CLP_L,7.06,58.9,Linear,Multiple CDRs,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,9CLP_H,10.54,55.1,Mixed,Multiple CDRs,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,9CLP_C,3.87,83.7,Linear,Multiple CDRs,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,NP_000602.1,6.42,51.8,Conformational,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,P13987.1,11.36,42.7,Linear,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,Q9HCN6.4,0.89,78.4,Linear,Multiple CDRs,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,P00740.2,35.73,0.0,Mixed,Multiple CDRs,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,1CDQ_A,11.54,34.3,Linear,Multiple CDRs,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,6ION_A,6.45,49.5,Linear,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,6IOM_B,19.02,2.0,Linear,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,6IOM_A,4.2,64.8,Conformational,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,1CDS_A,2.24,88.0,Conformational,Multiple CDRs,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,8SXP_H,4.78,66.8,Linear,Multiple CDRs,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,8SXP_L,13.61,10.9,Conformational,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,4V1D_E,2.5,81.6,Mixed,Multiple CDRs,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,4V1D_D,6.31,52.4,Mixed,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,4V1D_B,6.0,71.9,Linear,CDR-H3,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,4V1D_A,2.22,97.9,Mixed,Multiple CDRs,Protobothrops jerdonii
B0ZT25.1,Snake Venom Serine Protease,1CDR_A,11.3,45.5,Conformational,Multiple CDRs,Protobothrops jerdonii
B0FXM2.1,Snake Venom Serine Protease,9MIA_R,1.16,98.9,Conformational,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,9MI0_R,9.47,57.6,Mixed,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,9MI0_N,3.64,87.9,Conformational,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,9CU6_D,3.14,84.7,Mixed,CDR-H3,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,9CU5_K,1.79,93.1,Mixed,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,9CLP_L,1.33,97.6,Linear,CDR-H3,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,9CLP_H,6.24,69.1,Conformational,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,9CLP_C,5.63,78.4,Conformational,CDR-H3,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,NP_000602.1,2.62,93.8,Mixed,CDR-H3,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,P13987.1,13.91,35.3,Conformational,CDR-H3,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,Q9HCN6.4,23.63,0.0,Linear,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,P00740.2,36.6,0.0,Conformational,CDR-H3,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,1CDQ_A,3.28,60.9,Conformational,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,6ION_A,20.54,0.2,Conformational,CDR-H3,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,6IOM_B,18.28,1.4,Mixed,CDR-H3,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,6IOM_A,3.58,86.1,Mixed,CDR-H3,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,1CDS_A,7.15,78.0,Mixed,CDR-H3,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,8SXP_H,17.97,8.7,Conformational,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,8SXP_L,126.78,0.0,Conformational,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,4V1D_E,0.56,97.0,Linear,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,4V1D_D,3.05,83.7,Mixed,CDR-H3,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,4V1D_B,1.55,85.2,Mixed,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,4V1D_A,7.81,73.0,Mixed,Multiple CDRs,Crotalus durissus terrificus
B0FXM2.1,Snake Venom Serine Protease,1CDR_A,8.63,54.5,Conformational,CDR-H3,Crotalus durissus terrificus
AAB27210.1,Disintegrin,9MI0_L,21.93,0.8,Mixed,CDR-H3,Protobothrops flavoviridis
AAB27210.1,Disintegrin,9CU6_G,9.01,43.4,Conformational,CDR-H3,Protobothrops flavoviridis
AAB27210.1,Disintegrin,9CU5_K,5.45,73.1,Conformational,CDR-H3,Protobothrops flavoviridis
AAB27210.1,Disintegrin,9CU5_D,58.14,0.0,Conformational,Multiple CDRs,Protobothrops flavoviridis
AAB27210.1,Disintegrin,8U9Y_N,7.67,56.1,Mixed,CDR-H3,Protobothrops flavoviridis
AAB27210.1,Disintegrin,9CLP_L,100.56,0.0,Mixed,Multiple CDRs,Protobothrops flavoviridis
AAB27210.1,Disintegrin,9CLP_H,46.87,0.0,Linear,CDR-H3,Protobothrops flavoviridis
AAB27210.1,Disintegrin,9CLP_C,13.19,37.9,Mixed,CDR-H3,Protobothrops flavoviridis
AAB27210.1,Disintegrin,NP_000602.1,1.37,100.0,Conformational,Multiple CDRs,Protobothrops flavoviridis
AAB27210.1,Disintegrin,NP_001265042.1,7.44,65.9,Mixed,CDR-H3,Protobothrops flavoviridis
